Rk,School,G,W 2008,L 2008,W-L% 2008,SRS,SOS,W 2008 Conf,L 2008 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
312,Wake Forest,31,24,7,0.774,15.63,7.36,11,5,14,1,7,4,2510,2193,,,906,1849,0.49,126,394,0.32,572,804,0.711,390,1262,405,258,176,492,584
313,Washington State,33,17,16,0.515,11.29,7.5,8,10,9,7,5,7,1954,1829,,,715,1649,0.434,181,525,0.345,343,446,0.769,268,1076,410,124,142,376,496
314,Washington,35,26,9,0.743,16.78,8.19,14,4,18,1,6,4,2750,2431,,,977,2136,0.457,146,433,0.337,650,929,0.7,532,1437,458,259,95,515,683
315,Weber State,31,21,10,0.677,1.11,-2.39,15,1,10,3,9,6,2175,2055,,1255,739,1566,0.472,237,631,0.376,460,630,0.73,220,997,375,183,114,445,596
316,West Virginia,35,23,12,0.657,18.57,8.34,10,8,11,3,7,5,2521,2163,,1405,886,2067,0.429,231,703,0.329,518,742,0.698,532,1340,530,233,159,420,661
317,Western Carolina,31,16,15,0.516,-7.17,-5.13,11,9,11,2,3,11,2293,2251,,1245,840,1905,0.441,233,663,0.351,380,599,0.634,450,1121,385,298,85,444,700
318,Western Illinois,29,9,20,0.31,-10.86,-4.04,6,12,5,6,3,12,1701,1889,,1165,615,1416,0.434,163,408,0.4,308,434,0.71,254,795,357,163,51,369,512
319,Western Kentucky,34,25,9,0.735,3.68,-1.23,15,3,13,0,7,7,2454,2278,,1360,871,1929,0.452,266,714,0.373,446,647,0.689,432,1251,454,193,111,452,587
320,Western Michigan,31,10,21,0.323,-5.69,-3.19,7,9,7,7,3,10,1918,2004,,1250,634,1612,0.393,198,636,0.311,452,645,0.701,328,1061,338,167,97,412,641
321,Wichita State,34,17,17,0.5,2.05,2.08,8,10,14,3,1,11,2138,2124,,,771,1762,0.438,188,583,0.322,408,595,0.686,391,1154,453,216,113,474,615
322,William & Mary,30,10,20,0.333,-5.97,-2.79,5,13,7,8,2,11,1844,1903,,,658,1592,0.413,202,653,0.309,326,501,0.651,331,1023,409,180,69,425,503
323,Winthrop,30,11,19,0.367,-11.46,-4.54,9,9,7,6,4,12,1833,1991,,1210,695,1712,0.406,142,500,0.284,301,448,0.672,359,1031,332,197,118,403,547
324,Wisconsin,33,20,13,0.606,12.43,8.43,10,8,13,3,4,7,2106,1948,,1340,735,1686,0.436,213,592,0.36,423,583,0.726,317,1020,393,163,86,330,532
325,Wofford,30,16,14,0.533,-7.04,-5.45,12,8,8,4,8,9,2065,2070,,,727,1602,0.454,188,518,0.363,423,614,0.689,377,1022,398,187,44,404,468
326,Wright State,33,20,13,0.606,3.2,0.23,12,6,11,4,5,9,1995,1897,,1330,673,1644,0.409,188,582,0.323,461,667,0.691,318,1043,373,200,79,408,611
327,Wyoming,33,19,14,0.576,0.67,3.53,7,9,12,4,3,9,2471,2450,,1330,796,1721,0.463,211,586,0.36,668,919,0.727,285,1188,413,157,118,470,571
328,Xavier,35,27,8,0.771,14.45,4.65,12,4,14,1,7,4,2508,2165,,,847,1846,0.459,239,607,0.394,575,851,0.676,420,1378,464,185,178,511,653
329,Yale,28,13,15,0.464,-7.29,-5.17,8,6,8,3,5,12,1772,1784,,,646,1448,0.446,100,338,0.296,380,574,0.662,291,935,374,194,88,434,528
330,Youngstown State,30,11,19,0.367,-5.25,-0.11,7,11,7,9,4,10,1981,2067,,1205,709,1712,0.414,165,490,0.337,398,612,0.65,386,1066,390,168,104,401,585
